0.00780382479951,0.00573719925972,0.0024059222702,0.00296113510179,0.00154225786552,0.00123380629241,0.00166563849476,0.00422578655151,0.00311536088834,0.000771128932758,0.000524367674275,0.000709438618137,0.0020974706971,0.00141887723627,0.00243676742751,0.00400987045034,0.00200493522517,0.00175817396669,0.000678593460827,0.000801974090068,0.000647748303516,0.000277606415793,0.000678593460827,0.00098704503393,0.00234423195558,0.000339296730413,0.000431832202344,0.000493522516965,0.00194324491055,0.000832819247378,0.0015114127082,0.00404071560765,0.00101789019124,0.000339296730413,0.000339296730413,0.000524367674275,0.000370141887724,9.25354719309e-05,0.000555212831585,0.000370141887724,0.000740283775447,0.000154225786552,0.000215916101172,0.000185070943862,0.000894509561999,0.000308451573103,0.000370141887724,0.000771128932758,0.00098704503393,0.000462677359655,0.000185070943862,0.000185070943862,0.000431832202344,0.000215916101172,0.000339296730413,0.000339296730413,0.00154225786552,0.000400987045034,0.000370141887724,0.000400987045034,0.00169648365207,0.000370141887724,0.00117211597779,0.0020974706971,0.00296113510179,0.000740283775447,0.000400987045034,0.00101789019124,0.000678593460827,0.000277606415793,0.000462677359655,0.000740283775447,0.000616903146206,0.000185070943862,0.000123380629241,0.000277606415793,0.000678593460827,9.25354719309e-05,0.000555212831585,0.000956199876619,0.000801974090068,0.000215916101172,0.000185070943862,0.000277606415793,0.000246761258482,0.000215916101172,0.000154225786552,0.000185070943862,0.00135718692165,9.25354719309e-05,0.000185070943862,0.000462677359655,0.000431832202344,0.000215916101172,0.000339296730413,0.000863664404688,0.00098704503393,0.000493522516965,0.000277606415793,0.000555212831585,0.000339296730413,0.000123380629241,0.000277606415793,0.000555212831585,0.000678593460827,0.000123380629241,9.25354719309e-05,0.000308451573103,0.000246761258482,0.000185070943862,0.000339296730413,0.000894509561999,0.00132634176434,0.000339296730413,0.000431832202344,0.000185070943862,0.000555212831585,0.000308451573103,0.000308451573103,0.000555212831585,0.00256014805676,0.000524367674275,0.000740283775447,0.000647748303516,0.00157310302283,0.000586057988896,0.00172732880938,0.00311536088834,0.00157310302283,0.00215916101172,0.000863664404688,0.00286859962986,0.000493522516965,0.000370141887724,0.000586057988896,0.00237507711289,0.000555212831585,0.000616903146206,9.25354719309e-05,0.000832819247378,0.000678593460827,0.000740283775447,0.000894509561999,0.00333127698951,0.000647748303516,0.000616903146206,0.000185070943862,0.000586057988896,0.000154225786552,9.25354719309e-05,0.000185070943862,0.000925354719309,0.000277606415793,0.000308451573103,0.000185070943862,0.000555212831585,0.000400987045034,0.000431832202344,0.000740283775447,0.00296113510179,0.000339296730413,0.000462677359655,9.25354719309e-05,0.000647748303516,0.000215916101172,9.25354719309e-05,9.25354719309e-05,0.000709438618137,6.16903146206e-05,0.000123380629241,9.25354719309e-05,0.000123380629241,0.000185070943862,9.25354719309e-05,0.000370141887724,0.00141887723627,0.000246761258482,0.000370141887724,0.000185070943862,0.000678593460827,0.000123380629241,6.16903146206e-05,0.000308451573103,0.000925354719309,0.000308451573103,0.000431832202344,0.000370141887724,0.000925354719309,0.000431832202344,0.000771128932758,0.000832819247378,0.00326958667489,0.00160394818014,0.00231338679827,0.000647748303516,0.00416409623689,0.000493522516965,0.000555212831585,0.000462677359655,0.00148056755089,0.000524367674275,0.000740283775447,0.000339296730413,0.00111042566317,0.000400987045034,0.000246761258482,0.000431832202344,0.00252930289944,0.000524367674275,0.000524367674275,0.000185070943862,0.000524367674275,9.25354719309e-05,0.000154225786552,0.000277606415793,0.000863664404688,0.000370141887724,0.000339296730413,0.000154225786552,0.00104873534855,0.000339296730413,0.000431832202344,0.000771128932758,0.00354719309068,0.00138803207896,0.00376310919186,0.000493522516965,0.002683528686,0.000154225786552,0.000894509561999,0.000524367674275,0.00194324491055,0.000215916101172,0.000925354719309,0.000154225786552,0.00107958050586,0.000246761258482,0.000740283775447,0.00101789019124,0.00727945712523,0.00185070943862,0.0033004318322,0.000678593460827,0.00249845774213,0.000586057988896,0.000678593460827,0.000586057988896,0.00317705120296,0.00188155459593,0.0024059222702,0.000586057988896,0.00394818013572,0.00104873534855,0.0020974706971,0.00462677359655,0.0216533004318,0.00801974090068,0.00490438001234,0.00302282541641,0.00308451573103,0.00129549660703,0.000956199876619,0.00154225786552,0.003578038248,0.0029919802591,0.00101789019124,0.00098704503393,0.00111042566317,0.00219000616903,0.00138803207896,0.00157310302283,0.00293028994448,0.00163479333745,0.000956199876619,0.000555212831585,0.000863664404688,0.000863664404688,0.000246761258482,0.000586057988896,0.00111042566317,0.00185070943862,0.000647748303516,0.000493522516965,0.000894509561999,0.00138803207896,0.000771128932758,0.00107958050586,0.0024059222702,0.000832819247378,0.000709438618137,0.000339296730413,0.000462677359655,0.000462677359655,0.000277606415793,0.000339296730413,0.000431832202344,0.000863664404688,0.000246761258482,0.000154225786552,9.25354719309e-05,0.000801974090068,0.000185070943862,0.000370141887724,0.00129549660703,0.000863664404688,0.000524367674275,0.000123380629241,0.000308451573103,0.000462677359655,0.000123380629241,0.000185070943862,0.000339296730413,0.00117211597779,0.000493522516965,0.000400987045034,0.000493522516965,0.00114127082048,0.000586057988896,0.00157310302283,0.00225169648365,0.0024059222702,0.000771128932758,0.000524367674275,0.000555212831585,0.000524367674275,0.000308451573103,0.000246761258482,0.000801974090068,0.00101789019124,0.000154225786552,0.000215916101172,0.000185070943862,0.000678593460827,0.000215916101172,0.000771128932758,0.000771128932758,0.000801974090068,0.000339296730413,0.000215916101172,0.000277606415793,0.000339296730413,6.16903146206e-05,0.000154225786552,0.000431832202344,0.00123380629241,0.000370141887724,0.000308451573103,0.000215916101172,0.000370141887724,0.000185070943862,0.000339296730413,0.00114127082048,0.00101789019124,0.000616903146206,0.000185070943862,0.000647748303516,0.000370141887724,0.000246761258482,0.000215916101172,0.000308451573103,0.000709438618137,0.000277606415793,0.000123380629241,9.25354719309e-05,0.000308451573103,0.000246761258482,0.000277606415793,0.000801974090068,0.000524367674275,0.000647748303516,0.000154225786552,0.000339296730413,0.000308451573103,0.000246761258482,0.000400987045034,0.000431832202344,0.00172732880938,0.000493522516965,0.000462677359655,0.000555212831585,0.00114127082048,0.000339296730413,0.00144972239358,0.00382479950648,0.00197409006786,0.0020974706971,0.000956199876619,0.00181986428131,0.000370141887724,0.000586057988896,0.000431832202344,0.00215916101172,0.000431832202344,0.000555212831585,0.000277606415793,0.000709438618137,0.000647748303516,0.000616903146206,0.000832819247378,0.00252930289944,0.000308451573103,0.000616903146206,0.000123380629241,0.000555212831585,0.000154225786552,0.000154225786552,0.000308451573103,0.000956199876619,0.000431832202344,0.000215916101172,0.000277606415793,0.000832819247378,0.000154225786552,0.000431832202344,0.000709438618137,0.0024059222702,0.000400987045034,0.000555212831585,0.000185070943862,0.000462677359655,6.16903146206e-05,6.16903146206e-05,0.000185070943862,0.000678593460827,0.000215916101172,6.16903146206e-05,0.0,0.000462677359655,0.000123380629241,0.000215916101172,0.000185070943862,0.00154225786552,0.000185070943862,0.000647748303516,0.000154225786552,0.000555212831585,0.000123380629241,0.000185070943862,6.16903146206e-05,0.000925354719309,0.000555212831585,0.000647748303516,0.000246761258482,0.000863664404688,0.000709438618137,0.000771128932758,0.000339296730413,0.00416409623689,0.00181986428131,0.00200493522517,0.000678593460827,0.00231338679827,0.000493522516965,0.000431832202344,0.000586057988896,0.00163479333745,0.000462677359655,0.000308451573103,0.000308451573103,0.00101789019124,6.16903146206e-05,0.000431832202344,0.000493522516965,0.00320789636027,0.000308451573103,0.000956199876619,0.000154225786552,0.000771128932758,6.16903146206e-05,0.000123380629241,0.000308451573103,0.00107958050586,0.000246761258482,0.000647748303516,0.000431832202344,0.000832819247378,0.000400987045034,0.000339296730413,0.000894509561999,0.00370141887724,0.00157310302283,0.0020974706971,0.000586057988896,0.0020974706971,0.000308451573103,0.00098704503393,0.000524367674275,0.00172732880938,0.000555212831585,0.000524367674275,9.25354719309e-05,0.00154225786552,0.000431832202344,0.000894509561999,0.000801974090068,0.00626156693399,0.00098704503393,0.00293028994448,0.000709438618137,0.00336212214682,0.000277606415793,0.00126465144972,0.000863664404688,0.00379395434917,0.00191239975324,0.00212831585441,0.000740283775447,0.00391733497841,0.00117211597779,0.00191239975324,0.00431832202344,0.0221776681061,0.00817396668723,0.00444170265268,0.0029919802591,0.00320789636027,0.00135718692165,0.00148056755089,0.00169648365207,0.00194324491055,0.0024059222702,0.000678593460827,0.00163479333745,0.00132634176434,0.00135718692165,0.000616903146206,0.00169648365207,0.00277606415793,0.000863664404688,0.00107958050586,0.000400987045034,0.0012029611351,0.000740283775447,0.000400987045034,0.000524367674275,0.00098704503393,0.00157310302283,0.000524367674275,0.000400987045034,0.000771128932758,0.00114127082048,0.000493522516965,0.000925354719309,0.00252930289944,0.000894509561999,0.000863664404688,0.000215916101172,0.000462677359655,0.000647748303516,0.000400987045034,0.000185070943862,0.000647748303516,0.000925354719309,0.000277606415793,0.000215916101172,0.000246761258482,0.000555212831585,0.000185070943862,0.000370141887724,0.000863664404688,0.000586057988896,0.000400987045034,9.25354719309e-05,6.16903146206e-05,0.000154225786552,0.000123380629241,0.000154225786552,0.000524367674275,0.000771128932758,0.000462677359655,0.000215916101172,0.000555212831585,0.000894509561999,0.000493522516965,0.00126465144972,0.00280690931524,0.00237507711289,0.000832819247378,0.000339296730413,0.000431832202344,0.000524367674275,0.000493522516965,0.000339296730413,0.000832819247378,0.000462677359655,9.25354719309e-05,0.000308451573103,0.000431832202344,0.000400987045034,0.000123380629241,0.000740283775447,0.00129549660703,0.000647748303516,0.000185070943862,0.000154225786552,0.000154225786552,0.000154225786552,6.16903146206e-05,0.000339296730413,0.000524367674275,0.000956199876619,0.000586057988896,0.000215916101172,0.000431832202344,0.000493522516965,0.000339296730413,0.000493522516965,0.00135718692165,0.00104873534855,0.000555212831585,9.25354719309e-05,0.000339296730413,0.000462677359655,0.000370141887724,0.000185070943862,0.000586057988896,0.000462677359655,0.000154225786552,0.000123380629241,0.000154225786552,0.000431832202344,0.000431832202344,0.000185070943862,0.000832819247378,0.000894509561999,0.000370141887724,0.000185070943862,0.000678593460827,0.000431832202344,0.000185070943862,0.000185070943862,0.000956199876619,0.000616903146206,0.000431832202344,0.000308451573103,0.000709438618137,0.000894509561999,0.000832819247378,0.00129549660703,0.00351634793337,0.00157310302283,0.00191239975324,0.00098704503393,0.00135718692165,0.000431832202344,0.000524367674275,0.000555212831585,0.00132634176434,0.000709438618137,0.000832819247378,0.000246761258482,0.00098704503393,0.000493522516965,0.000370141887724,0.000771128932758,0.00246761258482,0.000339296730413,0.000555212831585,0.000246761258482,0.000740283775447,0.000123380629241,9.25354719309e-05,0.000185070943862,0.00098704503393,0.000339296730413,0.000524367674275,0.000123380629241,0.000832819247378,0.000185070943862,0.000370141887724,0.000740283775447,0.00246761258482,0.000370141887724,0.000400987045034,0.000154225786552,0.000555212831585,6.16903146206e-05,0.000123380629241,0.000215916101172,0.000647748303516,0.000339296730413,0.000123380629241,0.000185070943862,0.000493522516965,6.16903146206e-05,0.000370141887724,0.000462677359655,0.00144972239358,0.000215916101172,0.000555212831585,0.000215916101172,0.000555212831585,9.25354719309e-05,9.25354719309e-05,0.000277606415793,0.000832819247378,0.000524367674275,0.000956199876619,0.000246761258482,0.00123380629241,0.000832819247378,0.000370141887724,0.000801974090068,0.00459592843924,0.00138803207896,0.00114127082048,0.000647748303516,0.00160394818014,0.000493522516965,0.000246761258482,0.000246761258482,0.0012029611351,0.000678593460827,0.000647748303516,0.000308451573103,0.000894509561999,0.000339296730413,0.000863664404688,0.000863664404688,0.00215916101172,0.000493522516965,0.000740283775447,0.000277606415793,0.000555212831585,9.25354719309e-05,0.000246761258482,0.000339296730413,0.00141887723627,0.000647748303516,0.000524367674275,0.000277606415793,0.000771128932758,0.000277606415793,0.000616903146206,0.000709438618137,0.00447254780999,0.00098704503393,0.00163479333745,0.000801974090068,0.00215916101172,0.000339296730413,0.000555212831585,0.000647748303516,0.00200493522517,0.000400987045034,0.000740283775447,0.000215916101172,0.00172732880938,0.000647748303516,0.00148056755089,0.00107958050586,0.0047809993831,0.000801974090068,0.00246761258482,0.000524367674275,0.0033004318322,0.000308451573103,0.00104873534855,0.000956199876619,0.00456508328192,0.00166563849476,0.00277606415793,0.00111042566317,0.00428747686613,0.00144972239358,0.00262183837138,0.00305367057372,0.018291178285,0.00768044417027,0.00499691548427,0.00225169648365,0.00265268352869,0.00126465144972,0.0012029611351,0.000925354719309,0.00101789019124,0.00148056755089,0.000771128932758,0.00163479333745,0.00132634176434,0.000925354719309,0.000616903146206,0.00194324491055,0.00256014805676,0.00098704503393,0.00123380629241,0.000308451573103,0.00111042566317,0.000524367674275,0.000370141887724,0.000462677359655,0.000740283775447,0.000894509561999,0.00107958050586,0.000586057988896,0.000894509561999,0.000616903146206,0.000586057988896,0.000771128932758,0.00305367057372,0.00117211597779,0.000709438618137,0.000678593460827,0.000616903146206,0.000370141887724,0.000215916101172,0.000246761258482,0.000431832202344,0.000616903146206,0.000185070943862,0.000555212831585,0.000215916101172,0.000616903146206,0.000154225786552,0.000215916101172,0.000863664404688,0.000246761258482,0.000586057988896,0.000277606415793,0.000555212831585,0.000215916101172,0.000246761258482,0.000277606415793,0.000894509561999,0.000555212831585,0.000246761258482,0.000246761258482,0.000616903146206,0.000493522516965,0.000616903146206,0.000678593460827,0.00256014805676,0.00234423195558,0.000678593460827,0.000277606415793,0.000678593460827,0.000462677359655,0.000431832202344,0.000308451573103,0.000493522516965,0.000678593460827,0.000246761258482,0.000215916101172,0.000678593460827,0.000339296730413,0.000277606415793,0.000863664404688,0.000894509561999,0.000431832202344,0.000462677359655,0.000154225786552,0.000215916101172,0.000308451573103,0.000277606415793,0.000123380629241,0.000555212831585,0.000555212831585,0.000493522516965,0.000370141887724,0.000462677359655,0.000493522516965,0.000277606415793,0.000462677359655,0.00129549660703,0.000740283775447,0.000524367674275,0.000246761258482,0.000400987045034,0.000400987045034,0.000154225786552,0.000246761258482,0.000308451573103,0.000339296730413,0.000185070943862,0.000123380629241,0.000616903146206,0.000431832202344,0.000308451573103,0.000370141887724,0.00135718692165,0.000400987045034,0.000339296730413,6.16903146206e-05,0.000616903146206,0.000493522516965,0.000123380629241,0.000277606415793,0.000925354719309,0.000771128932758,0.000678593460827,0.000308451573103,0.000740283775447,0.000524367674275,0.000555212831585,0.00135718692165,0.00326958667489,0.00197409006786,0.00129549660703,0.000925354719309,0.00129549660703,0.000462677359655,0.000925354719309,0.000555212831585,0.00135718692165,0.000339296730413,0.000740283775447,0.000586057988896,0.00107958050586,0.000370141887724,0.000647748303516,0.000801974090068,0.00215916101172,0.000370141887724,0.000586057988896,0.000215916101172,0.000524367674275,0.000215916101172,0.000277606415793,0.000308451573103,0.000832819247378,0.000308451573103,0.000616903146206,0.000246761258482,0.000616903146206,0.000277606415793,0.000493522516965,0.000493522516965,0.00271437384331,0.000246761258482,0.000431832202344,0.000370141887724,0.000586057988896,0.000185070943862,0.000154225786552,0.000339296730413,0.000586057988896,0.000308451573103,0.000185070943862,0.000246761258482,0.000339296730413,0.000308451573103,0.000277606415793,0.000154225786552,0.00126465144972,0.000246761258482,0.000339296730413,0.000246761258482,0.000956199876619,6.16903146206e-05,0.000185070943862,0.000185070943862,0.00098704503393,0.000339296730413,0.000678593460827,0.000185070943862,0.00129549660703,0.000524367674275,0.000740283775447,0.00098704503393,0.00453423812461,0.00129549660703,0.00098704503393,0.000616903146206,0.000925354719309,0.000215916101172,0.000678593460827,0.000863664404688,0.00157310302283,0.000616903146206,0.000431832202344,0.000431832202344,0.000832819247378,0.000123380629241,0.000894509561999,0.00107958050586,0.00234423195558,0.000740283775447,0.000709438618137,0.000215916101172,0.000586057988896,3.08451573103e-05,0.000308451573103,0.000339296730413,0.00157310302283,0.000400987045034,0.000894509561999,0.000154225786552,0.000894509561999,0.000431832202344,0.000740283775447,0.00104873534855,0.00400987045034,0.000894509561999,0.00114127082048,0.000801974090068,0.00154225786552,0.000431832202344,0.000740283775447,0.000771128932758,0.00243676742751,0.000339296730413,0.000771128932758,0.000277606415793,0.00172732880938,0.000370141887724,0.000925354719309,0.000956199876619,0.00499691548427,0.000616903146206,0.00191239975324,0.000431832202344,0.0029919802591,0.000462677359655,0.00111042566317,0.000801974090068,0.0045033929673,0.0015114127082,0.00237507711289,0.000956199876619,0.00447254780999,0.00104873534855,0.00425663170882,0.00326958667489,0.0138803207896,1.0
